OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-165373,14283,Fruit Sticks,N.A! Nature Addicts,40 g,"Frankreich,Schweiz",2025-07-04,13.16
REC-366550,8646,Bourbon Creams,Tesco,296 g,"France,Germany,United Kingdom,Ireland",2024-02-28,20.0
REC-706943,5083,Prince goût chocolat,"LU, Mondelez, Prince",Unknown,"Belgique,France,Guadeloupe,Luxembourg,Martinique,Suisse",2026-01-03,24.01
REC-762832,8104,Flutes aux 3 graines,Kambly,125 g,France,2025-05-27,7.12
REC-622589,12242,Soft Bakes Choc Chip,Belvita,5x,"France, United Kingdom, en:ireland",2024-12-22,21.46
REC-983635,13163,Cruschelle,Generic,700g,"France,Italy",2024-08-15,13.16
REC-885570,12609,Thins - Multiseed Flatbreads,Aldi,Unknown,en:gb,2024-07-20,18.92
REC-258088,8957,Avena con chocolate negro - sin azúcares añadidos,Gullón,275g,"Marruecos,España",2025-12-20,2.47
REC-934446,12062,Naked Oven Chips,McCain,1.7kg,en:gb,2025-01-06,8.64
REC-361222,9873,Cream Crackers,Savour Bakes,300g,"Ireland, en:united-kingdom",2024-07-07,13.95
REC-169485,12726,Prinzenrolle,DeBeukelaer,400 g,"Germany, en:austria",2025-12-15,22.36
REC-894538,13105,Monster Munch crazy original,Vico,Unknown,en:fr,2024-10-17,7.69
REC-276003,7364,Walkers baked,Walkers,22g,United Kingdom,2024-02-09,13.95
REC-996169,14919,Tobigo,Tobigo,100g,Maroc,2024-10-27,13.16
REC-234480,12437,Twix 5x2,"Twix, Mars",250 g,"Germany, Switzerland, en:france",2025-11-20,21.89
REC-824768,11612,Jaffa Cakes,Tower Gate,300 g,"Finlândia,França,Alemanha,República da Irlanda,Estados Unidos",2025-10-01,10.85
REC-982478,13664,Tortitas de Maíz,Generic,130g,"Alemanha,Portugal,Espanha",2024-02-08,2.56
REC-888131,8970,Coleslaw 320g,Bonduelle,320 g,"France, Belgique, Luxembourg",2024-10-24,13.16
REC-361595,6362,Gerble - Miel Châtaigne graines de lin,Gerblé,200g,"France,Polynésie française,États-Unis",2024-12-16,21.36
REC-554247,14658,Doonuts,St Michel,180 g,France,2024-03-18,1.71
REC-995018,11143,Pitch choco x 8,"Brioche Pasquier, Pasquier",310 g,"France,en:france",2025-11-01,17.93
REC-998260,10343,Vico Extra Craquantes,Vico,400,France,2025-04-15,10.21
REC-318319,10320,90% cacao noir,Carrefour,80 g,"France, Italy, Morocco, Spain, fr:Francia, en:romania",2024-11-24,3.51
REC-292889,5832,Brioch'Burger,La Fournée dorée,Unknown,France,2025-04-26,12.74
REC-874806,10855,Biscuits craquants saveur citron,"Karelea, Léa nature",132 g,France,2025-06-25,5.9
REC-237316,14743,Yoyos Raspberry Multipack 5 x,"Bear, Bear Nibbles",5 x 20 g,"Czech Republic, France, Ireland, en:united-kingdom",2024-09-01,13.16
REC-375627,11993,Crunchy Nut & Almond,Santé,35g,"France, en:morocco",2024-09-03,6.96
REC-570586,8097,Croustilles goût Emmental,Belin,138 g,France,2025-02-10,13.16
REC-628200,7559,Lait amandes,"Côte d'Or,Mondelez",180 g,"Belgium,France,Morocco",2025-04-03,13.16
REC-613358,7886,Buonicosì,Galbusera,300 g,"France,Italy",2025-05-08,13.16
REC-482706,7384,Dinosaurus,"Artiach,Mondelez",411 g,"en:spain, en:france",2025-02-08,6.81
REC-863530,5153,Cuore di cereale. Biscotti di avena con frutti rossi,Gullón,220g,"France, Italy, Spain, en:morocco",2025-01-18,5.86
REC-675627,6583,CereAlé,Kinder,204 g,"Austria,France,Germany,Italy",2024-02-12,24.49
REC-371590,6005,Wheat Biscuits,Stockwell,432g,"Germany,Ireland,United Kingdom",2024-04-18,16.03
REC-306742,13415,Hand Cooked Crisps,"Aldi,Specially Selected",150 g,"United Kingdom,Ireland",2024-09-02,13.16
REC-373063,14641,Karéléa épautre noisette,"Karéléa, Léa Nature",150 g,France,2025-03-20,10.43
REC-236208,7948,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz)","Gerblé, Gerblé Bio",132g,Francia,2025-05-23,9.19
REC-823306,11300,Barres Céréales Graines et Amandes,"Carrefour BIO, Carrefour",100 g (4 x 25 g),"France, Italie, Espagne",2026-02-02,10.23
REC-818969,6072,Ricola Eucalyptus,Ricola,50 g,France,2024-03-16,22.28
REC-202116,5612,Texas BBQ Sauce,Generic,185g,"Germany, en:united-kingdom",2024-09-12,17.22
REC-858623,7027,Biscuits fourrés à l'amande,Bjorg,Unknown,France,2025-08-06,13.16
REC-520296,6583,Chips saveur Tartiflette,Brets,125g,"Francuska,Hrvatska",2024-05-23,12.78
REC-924073,13332,Chips de Lentilles Saveur Paprika,Vico,85 g,France,2025-04-07,15.36
REC-162168,9602,Barritas de cereales mango,Hacendado,120 g (6 x 20 g),"Portugal,España",2024-10-29,8.8
REC-796251,9769,"Coleslaw, choux blanc et carottes",Saladinettes,500 g,France,2025-09-05,11.96
REC-187263,9934,Napolitain l'Original,Generic,6 x 30 g,"Belgium,France,Luxembourg,Netherlands,en:united-states",2024-07-30,13.16
REC-398825,6640,Chipster,Belin,150 g,France,2025-12-14,6.66
REC-257543,9713,Cioccolato al latte,"LU,Mikado,Mondelez",75g,"Bélgica,Francia,Italia,España,Reino Unido,Estados Unidos",2026-02-04,18.9
REC-404143,6276,MINI BN Chocolat,BN,350 g,France,2025-12-06,16.19
REC-880410,12969,Chocolat noir sans sucres ajoutés,Gerblé,80 g,"France, en:switzerland",2025-09-22,6.79
REC-244513,10125,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz)",Bonne Maman,300 g,Francia,2025-08-09,2.34
REC-534272,14149,Le Biscuit De Natty,Bjorg,150 g,France,2024-11-28,1.53
REC-499128,7512,Tartines craquantes au sarrasin,Terres et céréales Bio,"150 g, 2 sachets fraîcheur de 75 g",France,2025-10-28,4.14
REC-719451,11908,Tartines craquantes quinoa pois chiche,Jardin bio,150 g,France,2026-01-17,15.17
REC-109240,7141,Chips nature à l'Ancienne au sel de Guérande,Bret's,Unknown,France,2025-12-10,19.16
REC-678730,12261,Bruschette sour cream,Generic,70 г,"Bulgaria, France, Serbia, Spain, en:morocco",2024-10-08,12.13
REC-938124,8643,Lorenz Saltletts Sticks,"Lorenz, Lorenz / Netto",250g,Deutschland,2025-09-04,19.75
REC-594455,10059,Digestives,McVities,266 g,"France,en:united-kingdom",2025-09-12,11.03
REC-411539,13726,Choco Biscuits,Milka,150 g,"Francia,Marruecos,España",2024-12-10,5.81
REC-704843,13136,Tortilla chips,"General Mills, Old El Paso",185g,"en:france, en:germany, en:greece, en:spain, en:Suiza",2024-10-17,1.96
REC-974469,6641,Più integrali Ricchi di Fibre Segale,Generic,380 g,"France,Italy",2025-04-25,7.91
REC-748474,6653,Ambassadeur noir précieux 70% cacao,Bimo,100 g,Algeria,2024-08-12,15.86
REC-974451,10818,all butter scottish shortbread fingers,Lidl,Unknown,France,2025-02-13,12.13
REC-368339,10762,Dark Chocolate Almond Sea Salt 51%,Tony's Chocolonely,180 g,United Kingdom,2025-02-19,10.18
REC-806968,11810,Grahams,Honey Maid,14.4 oz (408g),United States,2025-07-18,13.47
REC-918691,12901,Lentil bites sea salt,Lidl,110 g,"Ireland,United Kingdom",2025-02-18,16.6
REC-163736,8081,Belgian dark chocolate,Waitrose,180g,United Kingdom,2025-07-07,22.04
REC-339680,7068,Sandwichs Choc,excelo,65 g,en:Morocco,2025-03-13,7.48
REC-435803,11185,Sweet chilli crunch,Graze,Unknown,en:gb,2024-11-25,23.32
REC-646898,7408,peri peri crunch,graze,100,en:United Kingdom,2024-06-04,11.7
REC-322233,13679,MINI BROWNIES lidl,Generic,240 g,"Belgique,France,Italie",2024-10-03,15.22
REC-102437,10166,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz)",Brun,146 g,"Frankrijk,Zwitserland",2024-04-19,24.75
REC-307627,11068,La Paille d'Or aux fraises,"LU, Mondelez",170 g e,France,2025-06-30,18.81
REC-448265,5976,Lindor noir,Lindt,150 g,France,2025-10-05,1.04
REC-934286,11520,"Tagada, L'originale",Haribo,400 g,France,2025-01-15,8.75
REC-580193,8343,Le Palmier,Saint Michel,87 g,"France,Suisse",2026-01-17,11.11
REC-421704,13247,La classique nature,"Intersnack France, Vico",135 g,"France,Suisse",2025-08-05,2.29
REC-389360,5515,Clotted Cream Shortbread Fingers,Paterson's,300 g e / 16 Oz,"France, en:united-kingdom",2025-05-15,10.43
REC-256058,13471,Tuc original - Biscuits salé,"LU,Mondelez International",75 g e,"Belgique,France,Guadeloupe,Italie",2025-08-21,22.82
REC-485226,8073,King Kotes - Corn Fried Barbecue flavoured,Sol de Alba,14g,"Marruecos,España",2024-12-25,13.69
REC-278659,8708,Salted Popcorn,Tesco,85 g,United Kingdom,2024-08-13,21.14
REC-813831,7179,Chocolat noir et caramel Côte d'ivoire 78%,Ethiquable,100 g,France,2024-04-25,5.51
REC-639958,9601,Scottish Shortbread Fingers,Asda,Unknown,en:gb,2025-01-22,11.81
REC-940481,8246,wafers,Roshen,Unknown,en:ge,2025-10-27,13.16
REC-304091,5053,Absolute Black Orange & Cocoa Nibs,Montezuma’s,90g,en:gb,2025-11-25,11.15
REC-862313,7764,macaroons,Mrs Crimbles,195 g,United Kingdom,2025-09-14,24.61
REC-337510,14340,Gelatina +Proteinas Frutos Silvestres,Hacendado,4x100g,España,2024-07-24,13.16
REC-308461,8496,ready salted crisps,walkers,Unknown,en:United Kingdom,2026-01-26,22.22
REC-231389,12239,Bounty,Bounty,57g,en:Morocco,2024-05-23,22.26
REC-843385,12452,Lightly sea salted hand cooked crisps,M&S,150 g,"France,Royaume-Uni",2024-04-23,23.51
REC-728214,5179,Chouchou,Alesto,250 g,Frankrijk,2025-12-26,21.43
REC-552340,8869,Grany chocolat🍫 au lait🐄🥛 noisettes🥜,LU,138 g (6 * 23 g),Francia,2024-12-17,9.95
REC-648686,8507,Sablé de Retz Le Véritable,St Michel,120 g,"Belgique,France,Martinique,La Réunion,Suisse",2024-11-17,9.03
REC-915625,14356,600G HAPPY BOX HARIBO,Haribo,600 g e,"France,Suisse",2025-02-02,14.02
REC-599213,12294,Fourrés choc',Le moulin du pivert,Unknown,"Belgium,France",2024-10-19,14.12
REC-877009,5861,Curly cacahuete,"Curly, Intersnack, Vico",60 g,Francia,2024-12-01,3.36
REC-121908,9141,MARZIPAN DARK CHOCOLATE WITH MARZIPAN,Ritter SPORT,100 g,"Belarus,Bulgaria,Czech Republic,Denmark,France,Germany,Greece,Morocco,Poland,Romania,Russia,Slovakia,Spain,Sweden,United Kingdom,Belgique",2025-03-06,6.46
REC-314566,6634,Melts Original,Carr's,150g,"France, en:united-kingdom",2024-09-28,13.01
REC-154093,6817,The Original Speculoos,"Biscoff, Lotus",140 g,"Belgium,France,Sweden",2024-02-16,21.93
REC-215889,13313,Crackers,Schär,210 g (6 x 35 g),"Bélgica,Bolivia,Francia,Alemania,Italia,México,Países Bajos,Rumania,España",2025-03-25,23.28
REC-276502,10539,Galletti mb 350g int. eu,"Barilla, Mulino Bianco",350 g,"France, Italy, Serbia, en:bulgaria",2025-07-29,7.72
REC-772291,11300,Kurkure,Kurkure,78 g,"France,India,Nepal,Spain,Canada",2025-07-14,12.18
REC-351944,6919,Milk chocolate caramel seasalt,Fin Carré way to go,180 g,"Belgium, France, Germany, Luxembourg, Netherlands, Romania, Sweden, United Kingdom, en:spain",2024-08-31,20.66
REC-163514,7115,Trident menthol,Trident,60 pieces 84g,en:ma,2024-05-02,13.16
REC-355592,10093,biscotti cereali g granola e frolla,Galbusera,300 g,"Francia,Italia",2024-06-01,7.65
REC-923645,8181,Frita saveur poulet,Generic,Unknown,en:ma,2025-01-11,11.7
REC-476368,6916,pop chip bbq,Popchips,5 x 17 g,en:United Kingdom,2026-01-05,13.83
REC-548590,10699,P'tit nature 5 céréales,BJORG BIO NUTRI +,167 g,en:fr,2024-12-14,24.7
REC-433464,11076,THINS ROSEMARY & SEA SALT FLATBREADS,Generic,125g,en:gb,2025-10-25,13.41
REC-529167,9608,La galette fourrée,Generic,240 g,en:fr,2024-05-16,22.42
REC-227982,10663,Black chocolate 72% with almonds,Hacendado,200 g,"Marruecos,España",2024-10-09,12.44
REC-259461,12650,Brioche tressée nature allegée en sucres sans additifs 450g,Harrys,450 g,France,2024-07-09,13.2
REC-909459,6466,6111031005491,Generic,35 g,en:Morocco,2025-02-05,3.86
REC-626158,6867,Luxury Hot Cross Buns,Generic,312 g (4 * 78 g),"France,United Kingdom",2025-06-27,1.8
REC-417209,14402,Cheese Oatcakes,nairn's,180 g,"France, Spain, en:united-kingdom",2025-01-13,11.26
REC-654925,6311,200G SCOUBIDOU LUTTI,Lutti,Unknown,France,2025-02-01,17.33
REC-325900,8488,Biscuit muesli avoine Gerblé,Generic,290 g,Francia,2025-12-21,18.55
REC-107230,7813,Fourrés Myrtilles,Bjorg,175g,France,2025-09-28,20.66
REC-703564,5128,Chips Nature l’Originale Nutriscore B,Brets,125 g,France,2025-07-25,1.7
REC-518027,6179,Fine gaufre,"Karelea, Léa nature",140 g,France,2025-11-17,1.97
REC-951568,10173,Duplo Einzelriegel,"Duplo,Ferrero",18.2g,"Österreich,Deutschland",2025-10-21,22.77
REC-773836,8181,Orkney Thick Oatcakes,Stockan's,200 g,"France,United Kingdom",2025-06-23,13.16
REC-209292,12095,Hummus chips tomato and basil,Generic,135 g,"France,Netherlands,Switzerland,United Kingdom",2025-04-07,3.22
REC-792593,13517,Pringles Hot & Spicy,Pringles,165 g,"Belgium,Germany",2024-05-13,20.31
REC-228096,14220,Furrows Sea Salted imp,Tyrrell’s,150g,United Kingdom,2025-06-16,4.99
REC-620416,10629,Toblerone Dark Chocolate with Honey & Almond Nougat,"Mondelez, Toblerone",100 g,"France, Germany, Italy, Morocco, Switzerland, United States, en:romania",2024-06-04,20.66
REC-325974,8823,Dairymilk buttons,Cadbury,119 g,"Switzerland,United Kingdom,United States",2025-12-23,9.01
REC-214326,8029,Mignonnette® Noir - Orange,Côte d'Or,240 g e (24 x 10 g),France,2025-03-17,2.8
REC-905602,10000,Kinder Schokobons White,"Ferrero, Kinder",200 g,"Austria,France,Germany,Spain",2025-02-12,22.44
REC-959730,13347,Gustosines,"Cheetos,PepsiCo",Unknown,"Marruecos,España",2024-04-08,20.57
REC-280826,6936,Sea Salt & Vinegar Potato Chips,Popchips,Unknown,"France, en:united-kingdom",2024-05-12,8.21
REC-737970,7753,Stem Ginger Oat Biscuit Breaks,Nairn's,160 g,"France,United Kingdom,en:united-kingdom",2024-03-06,20.23
REC-588226,8550,Mamas Babydream Stillsaft,Rossmann,500 ml,"Germany, en:united-states",2025-02-09,6.41
REC-492166,6479,NESTLE LION Céréales caramel chocolat BIO 400g,"Nestlé, Lion, Lion bio",400 g,"Belgique,France",2025-01-15,8.15
REC-577810,7442,Galletas 0% azúcares añadidos,"Sondey,Lidl",6 x 50 g,España,2024-09-03,19.02
REC-921077,12701,Chocolat Villars Noir 85% 100g,Villars,100 g,France,2026-01-11,13.08
REC-886569,12680,Sainsbury tortillas,Sainsbury's,Unknown,United Kingdom,2026-01-08,6.18
REC-752416,6411,Pan di Stelle,Mulino Bianco pan di stelle,700 g,en:it,2024-08-24,14.43
REC-722431,14586,Crimbles Coconut Macarons IMP,Danube,180g,"Verenigd Koninkrijk,Nederland",2025-02-14,8.62
REC-914854,5745,Le Petit Beurre,La Mère Poulard,145 g,"France,Allemagne",2025-08-08,13.16
REC-187840,14362,Cream Crackers,Savour Bakes,300g (approx 38 crackers),en:United Kingdom,2025-10-13,22.37
REC-842977,9067,Wasa tartine croustillante sensation aux flocons d'avoine & touche de sel 265g,Wasa,265 g,"France,Suède",2025-01-16,17.68
REC-526972,14997,Skittles,Wrigley,45. g,"Ireland,United Kingdom",2025-03-12,13.16
REC-636807,11828,Cracotte goût choco-noisette,Generic,Unknown,"France,Switzerland",2024-05-23,15.64
REC-337073,11502,Milka - Riz croustillant,"Milka, Mondelez",Unknown,"France, Germany, Morocco, en:italy",2025-12-03,15.93
REC-607413,6007,Excellence Noir Menthe Intense,Lindt,100 g,France,2024-03-22,14.94
REC-660334,12862,Création Crème Brûlée,Lindt,150 g,France,2025-11-24,20.24
REC-541183,5944,Macédoine 1/2,Bonduelle,265 g,"France,en:france, République tchèque",2025-05-02,18.52
REC-771409,10241,Riz provencal 320g,Bonduelle,320 g,"France, Belgique",2025-05-14,17.8
REC-488746,14777,Longfizz,Generic,200 g,"Belgium,France",2024-08-23,21.67
REC-126607,8019,biscuits a la cuillere,Bonne Maman,250 g,Francia,2024-02-18,2.93
REC-928442,8112,Carottes râpées Au jus de citron*,Carrefour,300 g,"Belgique,France",2024-07-24,19.01
REC-249544,5181,Chips A L'ancienne Sel de Guérande Brets,"Altho, brets",125g,France,2025-08-29,11.53
REC-812174,14956,10 Pains au Lait,La Fournée dorée,350 g (10 x 35 g),France,2024-06-19,2.29
REC-243111,5772,Hobnobs Milk Chocolate,McVities,262g pack,"France,United Kingdom",2024-11-15,17.92
REC-845916,5715,caprice,Papadopoulos,400gr,"Bulgaria, France, Greece, en:cyprus",2024-09-15,21.49
REC-658424,5011,Pâte de cacahuète pindakaas,Calvé,350g,"Belgien, Frankreich, Luxemburg, Rumänien, Germany",2024-08-29,3.2
REC-417967,12100,Barni lapte,Mondelez,30,"France, Romania, en:bulgaria",2025-02-21,14.82
REC-744133,13201,Fiori d'acqua,Generic,250 g,"en:italy, en:france",2024-06-12,17.95
REC-276523,14324,Mini fish,Gullón,350 g,"France, Spain, en:morocco",2025-12-08,3.52
REC-354028,14644,Sandwich sabor yogurt,gullón,Unknown,"França,Alemanha,Hungria,Portugal,Espanha",2025-12-18,21.14
REC-631872,11310,Leader chips,Generic,20/01/2024,en:MA,2025-02-06,13.16
REC-566981,13056,Grissini Artigianali Romarin,Florelli,300 g,France,2024-02-08,6.13
REC-412499,11003,Dark Chocolate,Waitrose & Partners,100g,en:gb,2025-06-30,3.08
REC-266940,5428,Barre Céréales CHOCOLAT,"Carrefour BIO, Carrefour",138 g (6 x 23 g),"France, Italie, Espagne",2024-12-16,8.6
REC-327475,11422,Patatas Light,HACENDADO,Unknown,"Portugal,España",2025-08-15,10.44
REC-121685,11856,Le Petit Chocolat,LU,Unknown,en:gb,2025-11-14,13.16
REC-508874,5374,Texas BBQ - Sauce,Pringles,175 g,"France,Italy",2026-01-26,12.19
REC-191674,12748,Excellence Noir Suprême Corsé 70% Cacao,Lindt,100 g,France,2024-12-02,13.16
REC-694110,12981,Nature Wrap De Blé,"Snack Day, Grafschafter",6pcs,"Germany, en:france",2025-01-10,19.33
REC-949485,6585,Tortillas à base de farine de blé,"Grafschafter, Snack Food Poco Loco, el tequito",370g,"Bulgarien,Frankreich,Deutschland",2024-09-30,18.85
REC-189866,12756,LULU,Lu,150 g (5 x 30 g),France,2025-06-10,10.29
REC-391046,13826,tartines craquantes riz châtaigne,Céréal Bio,145 g,France,2024-07-28,18.12
REC-223265,7293,Pains au lait format familial,Brioche Pasquier,700 g  (2 x 350 g),"France,Suisse",2026-01-16,4.69
REC-416620,12032,Noir amandes entieres,Carrefour,200 g,"France,Italy,Spain",2024-09-12,17.0
REC-771257,14249,Cacahuètes non salées,"Marque Repère, Tokapi",200 g,"France, en:re",2024-08-08,7.32
REC-289841,11197,Corny Free Schoko,Corny,20g,"Bulgaria,France,Germany,Italy",2025-03-19,3.77
REC-828883,13845,Organic Dark Cooking Chocolate,Green & Black's,150 g,"France,Royaume-Uni,États-Unis",2025-09-26,22.15
REC-710834,11171,Flavour Cheese,"LU, Mondelēz, Tuc",100 g,"Bélgica,Dinamarca,Finlândia,França,Alemanha,Itália,Países Baixos,Portugal,Espanha,Suécia,Suíça",2024-07-21,15.95
REC-791945,5082,Galleta María,Generic,400 g,"Francia,México,España",2024-08-13,15.52
REC-698605,7190,Ferrero Rocher,Ferrero,37.5 g,"Australia,Marruecos,Nueva Zelanda,España,Emiratos Árabes Unidos,Reino Unido",2025-06-25,3.32
REC-283472,8857,Belgian Dark Chocolate,Kallø,Unknown,en:GB,2025-03-15,4.56
REC-366226,6647,Digestives,Hatherwood,Unknown,Bulgaria,2025-09-06,2.31
REC-739496,10470,Knoppers Nussriegel Einzelpackung,Knoppers,40 g,"Allemagne,Maroc,Pologne,Roumanie,Suisse",2025-01-15,1.67
REC-618029,10811,Happy Hippy 74% Cocoa Organic Orange & Geranium Dark Chocolate,Montezuma's,90g,United Kingdom,2024-09-19,13.83
REC-121202,7322,Digestive Avena,"Lidl,Sondey",425 g,"Portugal,Spain",2024-07-01,7.67
REC-174773,8786,Hobnobs,McVitie's,255g,"United Kingdom,France",2024-02-26,17.72
REC-654434,12872,Salt & Vinegar (crunch),Graze,100g,gb,2025-08-25,9.98
REC-459220,12098,Choco Leibniz - Dark,Bahlsen,111g,en:united-kingdom,2024-11-27,23.67
REC-935294,5437,fun,Be biscuits,Unknown,en:Morocco,2025-02-27,16.18
REC-324715,6468,Galettes de Pont-Aven,Saveurs de nos Régions,135 g (4 * 33.75 g),Frankrijk,2024-07-10,15.05
REC-645058,13246,Envitas miel & pépites de chocolat,Sondey,"400 g, 8 sachets de 4 biscuits",France,2024-04-18,14.21
REC-755998,14644,Cracotte Fraise,"Lu, Mondelez",200 g,"Belgium,France,Switzerland",2025-05-23,13.04
REC-435176,13068,150G LINDOR LAIT LINDT,Lindt,150 g,France,2025-12-24,5.75
REC-503494,14481,Tartines craquantes bio à la châtaigne sans gluten,"Ekibio,Le Pain des fleurs",150 g,"Belgium,France,Switzerland",2026-01-09,9.6
REC-250360,6796,Choco Bisson cacao,Generic,15 biscuits - 300gr,"Francia,Suiza",2024-09-03,3.2
REC-233148,13914,bruschette chips,maretti,70g,"Bulgaria,Czech Republic,France,Germany,Hungary,Morocco,Romania,Serbia",2024-09-24,13.16
REC-930429,12217,Peanut,m&m's,250g,"France,Germany,Italy,Luxembourg,Romania,Switzerland",2025-01-12,5.88
REC-779570,10213,Frusli Juicy Red Berries Chewy Cereals Bars 6 x (180g),Jordans,Unknown,"France, en:united-kingdom",2025-10-06,16.4
REC-671292,9770,Pipers Burrow Hill Cider Vinegar & Sea Salt Crisps,"Pipers,PepsiCo",40 g,"France,Switzerland,United Kingdom",2024-02-27,6.33
REC-849772,13733,Hand-Cooked Crisps Lightly Sea Salted,Generic,Unknown,"France,United Kingdom,Ireland",2025-11-19,24.0
REC-960920,12197,Gran saraceno,galbusera,100 g,Italy,2025-07-08,3.2
REC-886411,10840,Misura Privolat,Misura,290 g,Italy,2025-06-08,6.48
REC-836786,13386,Doritos Nacho cheese,Doritos,170 g,Belgium,2025-12-09,4.21
REC-569225,8012,Roxta,Piccadeli,Unknown,Morocco,2025-11-14,13.16
REC-597543,9995,Almond Butter & Salted Caramel Cups,Generic,Unknown,United Kingdom,2024-12-18,18.18
REC-741571,9988,Maxi croust,Generic,Unknown,en:ma,2025-01-28,7.01
REC-949086,9818,Kinder joy,"Ferrero, Kinder",60 g,France,2025-04-27,18.26
REC-636894,14818,Savane tout choco,Brossard,310 g,France,2025-10-28,4.16
REC-434765,14231,DARK CHOCOLATE NUTS & SEA SALT,"KIND,Mars Wrigley",40 g,"Francia,Alemania,España,Suiza",2024-04-23,16.59
